year,max_elev_reached,members,season_Spring,season_Summer,season_Winter,is_o2_used_1,agency_7 Summits Adventure,agency_Above the Clouds,agency_Active Holiday Nepal Treks,agency_Active Holiday Nepal Treks permit,agency_Advance BC Trekking,agency_Advance BC Trekking/NE-KO Treks,agency_Adventure 6000,agency_Adventure Alternative Nepal,agency_Adventure Ascent (Happy Feet pmt),agency_Adventure Extreme,agency_Adventure Extreme (Himalayan Ascent pmt),agency_Adventure Geo Treks,agency_Adventure Magic,agency_Adventure Nepal,agency_Adventure Outdoor Treks,agency_Adventure Thamserku,agency_Adventure Thamserku (Expedition Himalaya pmt),agency_Adventure Thamserku (Seven Summit Treks pmt),agency_Adventure Zambuling Treks,agency_Alpine Adventure Travel (Satori Adventures pmt),agency_Alpine Asian Treks,agency_Alpine Exodus Expeditions (Seven Summit Treks Pmt),agency_Alpine Sherpa Guide Treks,agency_Alpine Sherpa Guide Treks (Happy Feet pmt),agency_Alpine Sherpa Guide Treks (Peak Promotion pmt),agency_Alpine Sherpa Guide Treks (Seven Summit Treks pmt),agency_Alpine Treks,agency_Alternative Nepal permit,agency_Altitude Ascent (Expedition Himalaya pmt),agency_Ama Dablam Trekking,agency_Amici Treks & Expedition,agency_Amis Himalaya Adventure,agency_Amtrek,agency_Amtrek/Rover Treks,agency_Amuse Treks,agency_Ang Nuru Sherpa,agency_Ang Nuru Sherpa/Asian Trekking,agency_Ang Rita Treks,agency_Ang Rita Treks (Seven Summit Treks pmt),agency_Angs Himalayan Adventures (Peak Promotion pmt),agency_Annapurna Foothills,agency_Annapurna Foothills (Wild Yak pmt),agency_Annapurna Mountaineering & Trekking,agency_Annapurna Treks,agency_Apple Pie Expeditions,agency_Arniko Travel,agency_Arun Treks,agency_Arun Treks (Himalayan Guides pmt),agency_Arun Treks (Monterosa Treks pmt),agency_Arun Treks (Seven Summit Treks pmt),agency_Arun Treks (Snowy Horizon pmt),agency_Arun Treks/Ang Nuru,agency_Arun Treks/Thamserku Trekking,agency_Arun Treks/Transcend Adventure,agency_Ascent Himalayas,agency_Ascent Himalayas (Himalayan Ascent pmt),agency_Asia Voyage,agency_Asian Trekking,agency_Asian Trekking (Climbalaya pmt),agency_Asian Trekking (Dawa),agency_Asian Trekking (Wiedlich pmt),agency_Asian Trekking/Iceland,agency_Asian Trekking/Sherpa Cooperative Trekking (SCT),agency_Asian Trekking/Thamserku Trekking,agency_Atlas,agency_Babu Sherpa,agency_Barunche Treks,agency_Basanta Adventure Treks,agency_Bepe Tenti,agency_Beyond Base Camp,agency_Beyul Adventure,agency_Beyul Adventure (Prestige Adventure pmt),agency_Big Smile Nepal,agency_Blue Sky Treks,agency_Bochi Bochi Treks,agency_Bochi Bochi Treks (Asian Trekking pmt),agency_Bochi Bochi Treks (Snowy Horizon pmt),agency_CTMA,agency_Campobase Trek,agency_Campobase Treks,agency_Campobase Treks (Satori Adv pmt),agency_Cha-Tours Treks,agency_Cha-Tours Treks (Pioneer Adventure pmt),agency_Chchhogaru Treks,agency_Chinese Mountaineering Association,agency_Cho Oyu Trekking,agency_Cho Oyu Trekking (Bolotov pmt),agency_Cho Oyu Trekking (Climbalaya pmt),agency_Cho Oyu Trekking (Seven Summit Treks pmt),agency_Chomalhari Trekking,agency_Chomolungma Pilgrimage,agency_Chure Tamang,agency_Churen Himal Treks,agency_Churen Himal Treks/Mandala Trekking,agency_Climb High Himalaya,agency_Climbalaya,agency_Climbalaya (Alternative Nepal Trek pmt),agency_Climbalaya (Satori Adventures pmt),agency_Cosmo Treks,agency_Cultural Treks,agency_Cultural Treks (Snowy Horizon prmt),agency_Dawa Sherpa,agency_Dawa Tshering Sherpa,agency_Dendi Sherpa,agency_Destination Holiday,agency_Dhaulagiri Trek House,agency_Discover Adventure,agency_Discovery Mountain,agency_Dolma Outdoor (Asian Trekking pmt),agency_Dolma Outdoor (Himalayan Ascent pmt),agency_Dolma Outdoor (Numbur Himal pmt),agency_Dream Himalaya Adventures,agency_Dream Himalaya Adventures (Dawa from Arun Treks),agency_Dream Himalaya Adventures (Grand Himalaya pmt),agency_Dream Himalaya Adventures (Snowy Horizon pmt),agency_Dream Himalaya Adventures (Wild Yak pmt),agency_Dreamers Destination Treks,agency_Dreamers Destination Treks (Himal Exped pmt),agency_Echo Himal,agency_Echo Nepal,agency_Edelweiss Trekking,agency_Ever Quest Expeditions,agency_Ever Quest Expeditions (Pioneer Adventure pmt),agency_Ever Quest Expeditions (Sherpa Shephards pmt),agency_Everest Adventure,agency_Everest Expeditions,agency_Everest Holiday,agency_Everest Parivar,agency_Everest Parivar (Himalayan Guides pmt),agency_Everest Trekking,agency_Expedition Base,agency_Expedition Base (Pioneer Adventure pmt),agency_Expedition Base (Satori Adventures pmt),agency_Expedition Base (Snowy Horizon pmt),agency_Expedition Himalaya,agency_Expedition Himalaya (Satori Adventures pmt),agency_Expedition to Himalaya,agency_Expes.com Treks,agency_Explore Himalaya,agency_Express,agency_Extreme Adventure,agency_Family Alpine Treks,agency_Freelancer Lhakpa Sherpa,agency_Fusion/Asian Trekking,agency_Gates Guiding & Trekking,agency_Gateway to the Himalaya,agency_Gaurishankar,agency_Glacier Himalaya Treks,agency_Glacier Safari Treks,agency_Grand Himalaya Treks,agency_Grand Himalaya Treks (Himalayan Guides pmt),agency_Great Escapes Trekking,agency_Great Escapes Trekking/Arun Treks,agency_Great Himalayan Adventure (GHA),agency_Green Horizon,agency_Green Lake Trek/Pioneer Adventures,agency_Green Lotus Trekking,agency_Guides For All Seasons,agency_Gurkha's Encounter Adventure Overland,agency_HImalayan Guides,agency_HST Adventures,agency_HST Adventures permit,agency_Happy Feet Mountaineers,agency_Happy Feet Mountaineers (Pioneer Adventure pmt),agency_Happy Feet Mountaineers (Seven Summit Treks pmt),agency_Happy Feet Mountaineers permit,agency_Happy Treks,agency_Hi On Life Adventures,agency_High Altitude Dreams,agency_High Altitude Dreams (Asian Trekking pmt),agency_High Altitude Dreams?,agency_High Ambition,agency_High Country Trekking,agency_High Himalayan Adventure,agency_High Himalayan Climbing,agency_High Sherpa Ambition,agency_Highland Excursions,agency_Highland Expeditions,agency_Highland Sherpa,agency_Highlander Trekking,agency_Highlight Expeditions,agency_Himalaya Expeditions,agency_Himalaya Expeditions (Satori Adventures pmt),agency_Himalaya Expeditions (Seven Summit Treks pmt),agency_Himalaya Hikes,agency_Himalaya Hikes (Seven Summit Treks pmt),agency_Himalaya Vision,agency_Himalaya Vision (former Active Holiday Nepal),agency_Himalayan Adventures,agency_Himalayan Ascent,agency_Himalayan Ascent (Seven Summit Treks pmt),agency_Himalayan Ascent (Windhorse pmt),agency_Himalayan Culture Treks,agency_Himalayan Ecstasy Treks,agency_Himalayan Ecstasy Treks (Alternative Nepal pmt),agency_Himalayan Ecstasy Treks (Happy Feet pmt),agency_Himalayan Ecstasy Treks (Wild Yak pmt),agency_Himalayan Excursions,agency_Himalayan Explorers,agency_Himalayan Garden Treks,agency_Himalayan Glacier Trekking,agency_Himalayan Glacier/Encounter Nepal,agency_Himalayan Guides,agency_Himalayan Guides (Bhim),agency_Himalayan Guides (Ever Quest pmt),agency_Himalayan Guides (Seven Summit Treks pmt),agency_Himalayan Guides permit,agency_Himalayan Guides?,agency_Himalayan High Country Treks,agency_Himalayan High Treks,agency_Himalayan Holidays,agency_Himalayan Human Adventure,agency_Himalayan Journeys,agency_Himalayan Mountain Guides,agency_Himalayan Nepal Trek,agency_Himalayan Paradise,agency_Himalayan Paradise?,agency_Himalayan RST Expeditions (Snowy Horizon pmt),agency_Himalayan Rover,agency_Himalayan Sherpa Adventure,agency_Himalayan Sherpa Adventure (Snowy Horizon pmt),agency_Himalayan Sherpa Excursions,agency_Himalayan Sherpa Nepal,agency_Himalayan Ski Trek,agency_Himalayan Ski Trek (Satori Adventures pmt),agency_Himalayan Society (Thamserku Trekking pmt),agency_Himalayan Trailblazer,agency_Himalayan Trails,agency_Himalayan Travel Bureau,agency_Himalayan Travellers Nepal,agency_Himalayan Traverse,agency_Himalayan Traverse Adventure (Ever Quest pmt),agency_Himalayan Treasure,agency_Himalayan Treks (Him Treks),agency_Himalayan Wanderer,agency_Himalayan Waves,agency_Himalayan Waves/Asian Trekking,agency_Himalayan Windhorse Adventure,agency_Himalayan World Wide Treks,agency_Holy Mountain Adventure,agency_Hoshi Treks,agency_Hyecho Adventure Trekking,agency_Iceland Trekking,agency_Iceland Trekking (Dorje),agency_Iceland Trekking (Hi On Life Adventures pmt),agency_Iceland Trekking (Sange),agency_Iceland Trekking (Satori Adv pmt),agency_Iceland Trekking (Satori Adventures pmt),agency_Iceland Trekking (Tendi),agency_Iceland Trekking/Asian Trekking,agency_Imagine Nepal,agency_Imagine Nepal (Pioneer Adventure pmt),agency_Imagine Nepal (Wild Yak pmt),agency_Imagine Nepal pmt,agency_In Wilderness,agency_In Wilderness (Kunga),agency_International Adventures Treks/Thamserku Trekking,agency_International Sherpa Adventure,agency_International Sherpa Adventure?,agency_International Trekkers (Intrek Asia),agency_International Trekkers (Intrek Asia)/Mountain Trav,agency_International/Alpine,agency_Jai Himal Trekking,agency_Jannu Himal,agency_Journeys Mountaineering & Trekking,agency_K2 Summit Treks,agency_Kailash Himalayan Treks,agency_Kailash Himalayan Treks?,agency_Kailash Journeys Treks,agency_Kaitu Expedition,agency_Kaitu Expedition (Satori Adventures pmt),"agency_Kaitu Expeditions (Nima Namgyal), Dreamers Dest",agency_Kalsang Sherpa,agency_Kamaz Travels (Monterosa Treks pmt),agency_Kang Kora Treks,agency_Karyang Kurung Treks,agency_Khumbi-ila Mt. & Trekking,agency_Khumbu Himalayan Trekking,agency_Khumbu Shangri-La Nepal,agency_Kohinoor Adventure,agency_Korean Treks & Expeditions,agency_Kunga,agency_Kunga (Nima),agency_Kusum Kanguru,agency_Lali Gurans,agency_Lama,agency_Lamjung,agency_Langtang Ri Trekking,agency_Last Frontiers Trekking,agency_Lhakpa Sherpa,agency_Lhakpa Sherpa (Bochi Bochi pmt),agency_Loben Expeditions,agency_Loben Expeditions (Snowy Horizon pmt),agency_Lost Fortunes,agency_Machhapuchare,agency_Main Excursions,agency_Makalu Adventure,agency_Makalu Adventure (Snowy Horizon pmt),agency_Makalu Extreme Treks,agency_Makalu Extreme Treks (Prestige Adventure pmt),agency_Manaslu Trekking,agency_Mandala Trekking,agency_Marron,agency_Mega Adventures (Dream Himalaya pmt),agency_Mera Peak,agency_Meraki Adventure/Snowy Horizon Treks,agency_Mongolian Treks & Expeditions,agency_Monterosa Treks,agency_Monterosa Treks/Asian Trekking,agency_Monterosa Treks?,agency_Monviso Treks,agency_More Than Mountain Treks,agency_Mount Treks,agency_Mountain Adventure,agency_Mountain Consult,agency_Mountain Experience,agency_Mountain Experience (Himalayan Ascent pmt),agency_Mountain Experience permit,agency_Mountain House,agency_Mountain Madness,agency_Mountain Makalu,agency_Mountain Monarch,agency_Mountain Sherpa Trekking,agency_Mountain Travel,agency_Mountain Trekkers Service,agency_Mountain Treks,agency_Mountain Tribes Trekking,agency_Mountain Tribes Trekking (High Alt Dreams pmt),agency_Mountaineering Training Academy Development Cmtee,agency_Mt. Pumori Adventures (Monterosa Treks pmt),agency_Multi Adventure,agency_Mustang,agency_My Home Trekking,agency_NE-KO Treks,agency_NPMAF,agency_Namaste Treks,agency_Namche,agency_Namgya Sherpa,agency_Nepal Exploration (NEPA) Treks,agency_Nepal Guides Treks & Expeditions (Monterosa prmt),agency_Nepal Himal,agency_Nepal Himalaya,agency_Nepal Mountaineering Assoc,agency_Nepal Mountaineering Assoc/Asian Trekking,agency_Nepal Myths & Mountain Trails,agency_Nepal Police,agency_Nepal Sanctuary Treks,agency_Nepal Social Treks,agency_Nepal Social Treks (Snowy Horizon pmt),agency_Nepal Tashi Taki Trekking,agency_Nepal Trans Himalayan Explorer,agency_Nepal Trek House,agency_Nepal Trekking,agency_Nepal Trekking & Expeditions,agency_Nepal Village Trekking,agency_Nilgiri Expeditions,agency_Nima,agency_Nima Gombu Sherpa,agency_Nima Gombu Sherpa (Trekking Camp Nepal pmt),agency_Nima Gombu Sherpa (freelancer),agency_Nireka Adventures (Seven Summit Treks pmt),agency_Nirekha Adventures,agency_Nomad Expeditions,agency_Nomad Nepal Treks,agency_None (permit arranged directly with TMA),agency_Numbur Himal Treks,agency_Outware Treks,agency_Pabil Treks,agency_Panorama Himalaya Trekking (Himalaya Vision pmt),agency_Parbat Kailash Adventures Treks,agency_Parikarma Treks,agency_Pasang Rita Sherpa (Peak Promotion pmt),agency_Peak Paldor Trekking,agency_Peak Promotion,agency_Peak Promotion (Himalayan Guides pmt),agency_Peak Summit Trek,agency_Peak XV Treks,agency_Peaks of Nepal,agency_Pemba Dorje Sherpa (Snowy Horizon pmt),agency_Pemba Sherpa,agency_Pike Expeditions & Treks,agency_Pike Peak Trekking,agency_Pioneer Adventure,agency_Pioneer Adventure (Happy Feet pmt),agency_Pioneer Adventure (Ticino Treks pmt),agency_Pleasure,agency_Poon Hill,agency_Potala Trekking,agency_Prestige Adventure,agency_Prestige Adventure (Asian Trekking permit?),agency_Prestige Adventure (Expedition Himalaya pmt),agency_Prestige Adventure (Satori Adventures pmt),agency_Prestige Adventure permit?,agency_Prestige Adventure?,agency_Probably none,agency_Pun Hill,agency_Rainbow Mountain Treks,agency_Ramdung Expedition,agency_Remote Adventure,agency_Rimo Expeditions,agency_Rolwaling Excursion,agency_Rolwaling Excursion (Himalayan Guides pmt),agency_Rolwaling Treks,agency_Rover Treks,agency_Rover Treks/Arniko Travel,agency_Royal Mountain Travel,agency_Royal Orchid Treks,agency_Royal Orchid Treks (Trekking Camp Nepal pmt),agency_Saathi Nepal,agency_Sagarmatha,agency_Sallyan,agency_Sansui Treks & Expeditions,agency_Sarang San Treks,agency_Satori Adventures,agency_Satori Adventures (Campobase Treks pmt),agency_Satori Adventures (Himalayan Guides pmt),agency_Sea to Summit Trekking,agency_Sea to Summit Trekking/Asian Trekking,agency_Senge Treks & Expeditions,agency_Seven Brothers Summiters,agency_Seven Brothers Summiters (Ascent Himalayas pmt),agency_Seven Brothers Summiters/Himalayan Human Adventure,agency_Seven Summit Treks,agency_Seven Summit Treks (Asian Trekking pmt),agency_Seven Summit Treks (Himalayan Guides pmt),agency_Seven Summit Treks (Sherpa 14 Peak Exp),agency_Seven Summit Treks/Yeti Expeditions,agency_Seven Summit Treks?,agency_Shambhala Holidays,agency_Shangri-La Nepal Treks,agency_Sherap Wangdi,agency_Sherpa & Swiss Adventures,agency_Sherpa & Swiss Adventures (Seven Summit Treks pmt),agency_Sherpa Adventure Travel,agency_Sherpa Alpine Trekking,agency_Sherpa Altitude Adventure (Satori Adventures pmt),agency_Sherpa Cooperative Trekking (SCT),agency_Sherpa Excursions,agency_Sherpa Expeditions,agency_Sherpa High Ambitions,agency_Sherpa Khangri Outdoor,agency_Sherpa Khangri Outdoor (Pioneer Adventure pmt),agency_Sherpa Khangri Outdoor (Satori Adventures pmt),agency_Sherpa Shangri-La Trekking,agency_Sherpa Shepherds,agency_Sherpa Society,agency_Sherpa Summit Treks,agency_Sherpa Trekking Service (STS),agency_Shiva Treks,agency_Sita Chuchura Treks,agency_Ski Guides Nepal,agency_Ski Guides Nepal (Iceland Trekking pmt),agency_Snowy Horizon Treks,agency_Snowy Horizon Treks (Expedition Himalaya pmt),agency_Snowy Horizon Treks (Himalayan Guides pmt),agency_Snowy Horizon Treks (Seven Summit Treks pmt),agency_Snowy Horizon Treks permit,agency_Solukhumbu Treks/Asian Trekking,agency_South Asian Treks,agency_Star Trek,agency_Stupa View Trekkking,agency_Su-Swagatam Treks,agency_Summit Nepal Trekking,agency_Summit Nepal Trekking/Arun Treks,agency_Surya Travel,agency_TAGnepal Trekking,agency_TAGnepal Trekking (on Satori Adventures pmt),agency_Tamang Crossland Trekking,agency_Taro Treks,agency_Taro Treks (Monterosa Treks pmt),agency_Taro Treks (Prestige Adventure pmt),agency_Tawache,agency_Tendi Sherpa (Snowy Horizon pmt),agency_Tenzing,agency_Tenzing Asian Holidays,agency_Thamserku Trekking,agency_Thamserku Trekking (Amical pmt),agency_Thamserku Trekking (High Alt Dreams pmt),agency_Thamserku Trekking (Parajuli),agency_Thamserku Trekking (Rai),agency_Thamserku Trekking (Sonam),agency_Thamserku Trekking/Amuse Treks,agency_Thamserku Trekking/Khumbi-ila Mt. & Trekking,agency_Thamserku Trekking?,agency_Tibet Mountain School,agency_Tibet Mountaineering Assoc.,agency_Tibetan Mountaineering Assoc,agency_Tibetan agent,agency_Ticino Treks,agency_Ticino Treks (Satori Adventures pmt),agency_Tip & Top Trekking,agency_Tirtha Tamang (Bright Way Treks),agency_Top Himalaya Guides,agency_Traditional Treks,agency_Trans Himalayan Trekking (THT),agency_Trekking & Expedition Services (TES),agency_Trekking & Mountaineering Services,agency_Trekking Camp Nepal,agency_Trekking Camp Nepal (Seven Summit Treks pmt),agency_Trekking Camp Nepal permit,agency_Trekking International,agency_Trekking Sherpa Expedition,agency_Treks of Enchantment,agency_Tribeni Treks,agency_Trinetra Adventure,agency_True North Expedition,agency_Tseringma Treks,agency_Tseringma Treks (Himalayan Guides pmt),agency_Tshering Tamang,agency_Unique Adventure International,agency_Universal Trekking Network,agency_Unknown,agency_Unlimited Sherpa Expeditions,agency_Utmost Adventure,agency_Utmost Adventure (Satori Adventures pmt),agency_White Magic,agency_Wild Yak Expeditions,agency_Wild Yak Expeditions (Grand Himalaya Treks pmt),agency_Wild Yak Expeditions (Grand Himalaya pmt),agency_Wild Yak Expeditions permit,agency_Wilderness Adventure,agency_Wilderness Experience,agency_Windhorse Trekking,agency_Windhorse Trekking (Himalayan Guides pmt),agency_World Himalaya Expeditions,agency_World Records Expeditions,agency_World Records Expeditions (Thamserku pmt),agency_World Summit Explorer,agency_Xtreme Climbers,agency_Yala Adventure,agency_Yangrima,agency_Yeti Adventure,agency_Yeti Expeditions (Mingma Gelu),agency_Yeti Mountaineering & Trekking,agency_Zen Adventure Holidays,True_Label,Predicted_Prob,Predicted_Label
2011,8188,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.6605886089119776,1
1998,7138,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.3477666688080871,0
1996,7246,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.39623948948343113,0
1991,8167,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.5076435892246107,1
